timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1581845926370,4434,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-225,text,true,,312497,137,294,294,http://localhost:8081/concerts/data/artists,4430,0,0
1581845926207,4551,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-73,text,true,,311828,137,294,294,http://localhost:8081/concerts/data/artists,4550,0,0
1581845926339,4496,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-222,text,true,,312497,137,294,294,http://localhost:8081/concerts/data/artists,4493,0,1
1581845926345,4548,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-223,text,true,,312497,137,303,302,http://localhost:8081/concerts/data/artists,4536,0,3
1581845926382,4524,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,312664,137,307,305,http://localhost:8081/concerts/data/artists,4514,0,1
1581845926428,4487,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-96,text,true,,339,413,312,312,http://localhost:8081/concerts/data/artists,4487,0,1
1581845926447,4469,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-167,text,true,,339,413,312,312,http://localhost:8081/concerts/data/artists,4469,0,0
1581845926352,4567,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-224,text,true,,312497,137,312,312,http://localhost:8081/concerts/data/artists,4554,0,3
1581845926383,4590,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-226,text,true,,312664,137,312,312,http://localhost:8081/concerts/data/artists,4590,0,0
1581845926403,4676,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-20,text,true,,312831,137,312,312,http://localhost:8081/concerts/data/artists,4669,0,0
1581845926395,4730,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-227,text,true,,312664,137,312,312,http://localhost:8081/concerts/data/artists,4723,0,3
1581845926415,4750,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-229,text,true,,312831,137,312,312,http://localhost:8081/concerts/data/artists,4745,0,1
1581845926385,4781,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,312664,137,312,312,http://localhost:8081/concerts/data/artists,4766,0,0
