timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1581845239760,32,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-11,text,true,,340,413,18,18,http://localhost:8080/concerts/data/artists,32,0,0
1581845239765,32,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,3703,137,18,18,http://localhost:8080/concerts/data/artists,32,0,0
1581845239792,8,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-11,text,true,,4039,137,18,18,http://localhost:8080/concerts/data/artists,7,0,1
1581845239775,25,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,3703,137,18,18,http://localhost:8080/concerts/data/artists,25,0,0
1581845239800,17,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-11,text,true,,4207,137,18,18,http://localhost:8080/concerts/data/artists,16,0,0
1581845239785,34,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-14,text,true,,4207,137,18,18,http://localhost:8080/concerts/data/artists,34,0,0
1581845239786,36,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,340,413,18,18,http://localhost:8080/concerts/data/artists,36,0,0
1581845239798,25,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,4207,137,18,18,http://localhost:8080/concerts/data/artists,22,0,0
1581845239692,135,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,336,413,18,18,http://localhost:8081/concerts/data/artists,135,0,0
1581845239801,26,MVC Get Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,4207,137,18,18,http://localhost:8080/concerts/data/artists,26,0,0
1581845239766,68,MVC Post Artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,340,413,18,18,http://localhost:8080/concerts/data/artists,68,0,0
1581845239822,18,WebFlux GET artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,4376,137,18,18,http://localhost:8080/concerts/data/artists,18,0,1
1581845239771,79,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,340,413,18,18,http://localhost:8080/concerts/data/artists,78,0,0
1581845239658,195,WebFlux Post artists,200,,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,337,413,18,18,http://localhost:8081/concerts/data/artists,195,0,0
